0.702595749171451,0.287658940302208,0.692207183223218
0.419607140123844,0.989338291343302,0.354627528227866
0.162021078402176,0.944869965314865,0.192031217506155
0.64873553160578,0.701449051732197,0.801605457207188
0.894137615803629,0.293536876793951,0.0279123764485121
0.824152066372335,0.486949640326202,0.539987274212763
0.843543368624523,0.282772263744846,0.360974915092811
0.0553323046769947,0.752551168669015,0.0833514528349042
0.326038722880185,0.93463110155426,0.737594422884285
0.0668265041895211,0.1707634893246,0.0883364491164684
0.341298063285649,0.394800713984296,0.78132312442176
0.695075446739793,0.468999592121691,0.327608971390873
0.37047158414498,0.943021734943613,0.33320649783127
0.649331876076758,0.101353333331645,0.241986461216584
0.789958925452083,0.751467626309022,0.332405471010134
0.949387800181285,0.487083044601604,0.0271067288704216
0.0387199502438307,0.752751028630883,0.404389962553978
0.0217361284885556,0.764481623191386,0.776911881519482
0.422943410696462,0.295696661109105,0.930119326571003
0.68814068287611,0.958154465071857,0.902649707626551
0.0107210553251207,0.392787684686482,0.374817944364622
0.127403595251963,0.854886002838612,0.528772229561582
0.483670805348083,0.583832126110792,0.329157909145579
0.411009394330904,0.101942357141525,0.748066887725145
0.518704002257437,0.807669865200296,0.930165817495435
0.439920403761789,0.971897900570184,0.446971710771322
0.0333517792169005,0.856110153952613,0.800517837284133
0.117000840837136,0.535463982261717,0.611365334596485
0.6779553249944,0.495990108232945,0.746516560437158
0.0994855395983905,0.751263084122911,0.293286851141602
0.286887489026412,0.629316816339269,0.397707285126671
0.891032703453675,0.989921191008762,0.321060648187995
0.769840423949063,0.544118195772171,0.378102620830759
0.917990254005417,0.0318723325617611,0.496408548671752
0.453962045023218,0.658357680076733,0.48599250218831
0.103388301096857,0.104314136551693,0.936593856895342
0.0204229229129851,0.3307928184513,0.463300172705203
0.903522952459753,0.80888828006573,0.72667217021808
0.970296709798276,0.51137185213156,0.784133547917008
0.799550884636119,0.383224247954786,0.998644595500082
0.441416166722775,0.35511104692705,0.77940765931271
0.615440315334126,0.444107848685235,0.686910427175462
0.365919422125444,0.623866137815639,0.969290933106095
0.915904055582359,0.361989214317873,0.465008585946634
0.160648792982101,0.729996065376326,0.304252320667729
0.0568677885457873,0.67519417218864,0.107365175383165
0.571846003411338,0.732090601930395,0.714205848285928
0.683907324913889,0.552382274065167,0.318314352305606
0.443357502808794,0.428396072704345,0.580151034053415
0.176159028196707,0.0904559406917542,0.342582901706919
0.714856771752238,0.446479041362181,0.966783551499248
0.836297170026228,0.484900590032339,0.760204553371295
0.679659082554281,0.0247114636003971,0.588428943883628
0.0677144243381917,0.196159331593663,0.442632216960192
0.786466014804319,0.295193170430139,0.405794079648331
0.295588145963848,0.937026165658608,0.604361444944516
0.18273936631158,0.277670153416693,0.60242853523232
0.997088733827695,0.226188003318384,0.430004090536386
0.829166981391609,0.367546046152711,0.625372739974409
0.561046173097566,0.445561127969995,0.20050315442495
0.94798971968703,0.431102676317096,0.318091686815023
0.174140017246827,0.654023354640231,0.628012774745002
0.790843287482858,0.283574213506654,0.233127737417817
